execution,base,private_exponent,gcd_exponent_250,distinct_power_outputs,collision_count,effective_exponent_bits,first_repeat_exponent,unit_power_count,null_power_count,chosen_output_multiplicity,chosen_output_unique,stored_power_validation
3622,bob_public_input,7,1,255,0,7.994353436858858,,0,0,1,True,True
3622,bob_shifted_input,7,1,250,5,7.965784284662087,252,1,0,1,True,True
3623,alice_public_input,213,1,125,130,6.965784284662087,127,2,0,2,False,True
3623,alice_shifted_input,213,1,255,0,7.994353436858858,,0,0,1,True,True
3623,bob_public_input,59,1,250,5,7.965784284662087,252,1,0,1,True,True
3623,bob_shifted_input,59,1,255,0,7.994353436858858,,0,0,1,True,True
3624,alice_public_input,251,1,255,0,7.994353436858858,,0,0,1,True,True
3624,alice_shifted_input,251,1,5,250,2.321928094887362,7,0,0,51,False,True
3624,bob_public_input,236,2,255,0,7.994353436858858,,0,0,1,True,True
3624,bob_shifted_input,236,2,250,5,7.965784284662087,252,1,0,1,True,True
3625,alice_public_input,238,2,255,0,7.994353436858858,,0,0,1,True,True
3625,alice_shifted_input,238,2,250,5,7.965784284662087,252,1,0,1,True,True
3625,bob_public_input,151,1,45,210,5.491853096329675,47,5,0,6,False,True
3625,bob_shifted_input,151,1,255,0,7.994353436858858,,0,0,1,True,True
3626,alice_public_input,22,2,255,0,7.994353436858858,,0,0,1,True,True
3626,alice_shifted_input,22,2,250,5,7.965784284662087,252,1,0,1,True,True
3626,bob_public_input,49,1,255,0,7.994353436858858,,0,0,1,True,True
3626,bob_shifted_input,49,1,255,0,7.994353436858858,,0,0,1,True,True
3627,alice_public_input,187,1,255,0,7.994353436858858,,0,0,1,True,True
3627,alice_shifted_input,187,1,250,5,7.965784284662087,252,1,0,1,True,True
3627,bob_public_input,172,2,255,0,7.994353436858858,,0,0,1,True,True
3627,bob_shifted_input,172,2,250,5,7.965784284662087,252,1,0,1,True,True
3628,alice_public_input,23,1,255,0,7.994353436858858,,0,0,1,True,True
3628,alice_shifted_input,23,1,255,0,7.994353436858858,,0,0,1,True,True
3628,bob_public_input,210,10,255,0,7.994353436858858,,0,0,1,True,True
3628,bob_shifted_input,210,10,255,0,7.994353436858858,,0,0,1,True,True
3629,alice_public_input,233,1,250,5,7.965784284662087,252,1,0,1,True,True
3629,alice_shifted_input,233,1,250,5,7.965784284662087,252,1,0,1,True,True
3629,bob_public_input,223,1,250,5,7.965784284662087,252,1,0,1,True,True
3629,bob_shifted_input,223,1,255,0,7.994353436858858,,0,0,1,True,True
3630,alice_public_input,134,2,255,0,7.994353436858858,,0,0,1,True,True
3630,alice_shifted_input,134,2,255,0,7.994353436858858,,0,0,1,True,True
3630,bob_public_input,196,2,255,0,7.994353436858858,,0,0,1,True,True
3630,bob_shifted_input,196,2,125,130,6.965784284662087,127,2,0,2,False,True
3631,alice_public_input,79,1,250,5,7.965784284662087,252,1,0,1,True,True
3631,alice_shifted_input,79,1,125,130,6.965784284662087,127,2,0,2,False,True
3631,bob_public_input,218,2,250,5,7.965784284662087,252,1,0,1,True,True
3631,bob_shifted_input,218,2,255,0,7.994353436858858,,0,0,1,True,True
3632,alice_public_input,227,1,255,0,7.994353436858858,,0,0,1,True,True
3632,alice_shifted_input,227,1,255,0,7.994353436858858,,0,0,1,True,True
3632,bob_public_input,25,25,255,0,7.994353436858858,,0,0,1,True,True
3632,bob_shifted_input,25,25,125,130,6.965784284662087,127,2,0,2,False,True
3633,alice_public_input,62,2,255,0,7.994353436858858,,0,0,1,True,True
3633,alice_shifted_input,62,2,250,5,7.965784284662087,252,1,0,1,True,True
3633,bob_public_input,199,1,255,0,7.994353436858858,,0,0,1,True,True
3633,bob_shifted_input,199,1,255,0,7.994353436858858,,0,0,1,True,True
3634,alice_public_input,49,1,250,5,7.965784284662087,252,1,0,1,True,True
3634,alice_shifted_input,49,1,250,5,7.965784284662087,252,1,0,1,True,True
3634,bob_public_input,111,1,125,130,6.965784284662087,127,2,0,2,False,True
3634,bob_shifted_input,111,1,255,0,7.994353436858858,,0,0,1,True,True
3635,alice_public_input,25,25,250,5,7.965784284662087,252,1,0,1,True,True
3635,alice_shifted_input,25,25,255,0,7.994353436858858,,0,0,1,True,True
3635,bob_public_input,112,2,125,130,6.965784284662087,127,2,0,2,False,True
3635,bob_shifted_input,112,2,125,130,6.965784284662087,127,2,0,2,False,True
3636,alice_public_input,14,2,255,0,7.994353436858858,,0,0,1,True,True
3636,alice_shifted_input,14,2,255,0,7.994353436858858,,0,0,1,True,True
3636,bob_public_input,8,2,255,0,7.994353436858858,,0,0,1,True,True
3636,bob_shifted_input,8,2,255,0,7.994353436858858,,0,0,1,True,True
3637,alice_public_input,151,1,250,5,7.965784284662087,252,1,0,1,True,True
3637,alice_shifted_input,151,1,255,0,7.994353436858858,,0,0,1,True,True
3637,bob_public_input,226,2,250,5,7.965784284662087,252,1,0,1,True,True
3637,bob_shifted_input,226,2,255,0,7.994353436858858,,0,0,1,True,True
3638,alice_public_input,94,2,255,0,7.994353436858858,,0,0,1,True,True
3638,alice_shifted_input,94,2,255,0,7.994353436858858,,0,0,1,True,True
3638,bob_public_input,48,2,255,0,7.994353436858858,,0,0,1,True,True
3638,bob_shifted_input,48,2,255,0,7.994353436858858,,0,0,1,True,True
3639,alice_public_input,65,5,255,0,7.994353436858858,,0,0,1,True,True
3639,alice_shifted_input,65,5,250,5,7.965784284662087,252,1,0,1,True,True
3639,bob_public_input,31,1,255,0,7.994353436858858,,0,0,1,True,True
3639,bob_shifted_input,31,1,250,5,7.965784284662087,252,1,0,1,True,True
3640,alice_public_input,128,2,125,130,6.965784284662087,127,2,0,3,False,True
3640,alice_shifted_input,128,2,250,5,7.965784284662087,252,1,0,1,True,True
3640,bob_public_input,138,2,250,5,7.965784284662087,252,1,0,1,True,True
3640,bob_shifted_input,138,2,255,0,7.994353436858858,,0,0,1,True,True
3641,alice_public_input,197,1,250,5,7.965784284662087,252,1,0,1,True,True
3641,alice_shifted_input,197,1,125,130,6.965784284662087,127,2,0,2,False,True
3641,bob_public_input,39,1,250,5,7.965784284662087,252,1,0,1,True,True
3641,bob_shifted_input,39,1,255,0,7.994353436858858,,0,0,1,True,True
3642,alice_public_input,141,1,255,0,7.994353436858858,,0,0,1,True,True
3642,alice_shifted_input,141,1,255,0,7.994353436858858,,0,0,1,True,True
3642,bob_public_input,211,1,255,0,7.994353436858858,,0,0,1,True,True
3642,bob_shifted_input,211,1,255,0,7.994353436858858,,0,0,1,True,True
3643,alice_public_input,250,250,250,5,7.965784284662087,252,1,0,1,True,True
3643,alice_shifted_input,250,250,255,0,7.994353436858858,,0,0,1,True,True
3643,bob_public_input,143,1,250,5,7.965784284662087,252,1,0,1,True,True
3643,bob_shifted_input,143,1,255,0,7.994353436858858,,0,0,1,True,True
3644,alice_public_input,48,2,255,0,7.994353436858858,,0,0,1,True,True
3644,alice_shifted_input,48,2,125,130,6.965784284662087,127,2,0,2,False,True
3644,bob_public_input,202,2,255,0,7.994353436858858,,0,0,1,True,True
3644,bob_shifted_input,202,2,255,0,7.994353436858858,,0,0,1,True,True
3645,alice_public_input,178,2,255,0,7.994353436858858,,0,0,1,True,True
3645,alice_shifted_input,178,2,255,0,7.994353436858858,,0,0,1,True,True
3645,bob_public_input,158,2,255,0,7.994353436858858,,0,0,1,True,True
3645,bob_shifted_input,158,2,250,5,7.965784284662087,252,1,0,1,True,True
3646,alice_public_input,155,5,255,0,7.994353436858858,,0,0,1,True,True
3646,alice_shifted_input,155,5,250,5,7.965784284662087,252,1,0,1,True,True
3646,bob_public_input,74,2,255,0,7.994353436858858,,0,0,1,True,True
3646,bob_shifted_input,74,2,255,0,7.994353436858858,,0,0,1,True,True
3647,alice_public_input,97,1,255,0,7.994353436858858,,0,0,1,True,True
3647,alice_shifted_input,97,1,50,205,5.643856189774724,52,5,0,5,False,True
3647,bob_public_input,48,2,255,0,7.994353436858858,,0,0,1,True,True
3647,bob_shifted_input,48,2,250,5,7.965784284662087,252,1,0,1,True,True
3648,alice_public_input,87,1,250,5,7.965784284662087,252,1,0,1,True,True
3648,alice_shifted_input,87,1,250,5,7.965784284662087,252,1,0,1,True,True
3648,bob_public_input,235,5,250,5,7.965784284662087,252,1,0,1,True,True
3648,bob_shifted_input,235,5,250,5,7.965784284662087,252,1,0,1,True,True
3649,alice_public_input,240,10,125,130,6.965784284662087,127,2,0,2,False,True
3649,alice_shifted_input,240,10,255,0,7.994353436858858,,0,0,1,True,True
3649,bob_public_input,214,2,250,5,7.965784284662087,252,1,0,1,True,True
3649,bob_shifted_input,214,2,250,5,7.965784284662087,252,1,0,1,True,True
3650,alice_public_input,221,1,255,0,7.994353436858858,,0,0,1,True,True
3650,alice_shifted_input,221,1,250,5,7.965784284662087,252,1,0,1,True,True
3650,bob_public_input,103,1,255,0,7.994353436858858,,0,0,1,True,True
3650,bob_shifted_input,103,1,250,5,7.965784284662087,252,1,0,1,True,True
3651,alice_public_input,209,1,250,5,7.965784284662087,252,1,0,1,True,True
3651,alice_shifted_input,209,1,255,0,7.994353436858858,,0,0,1,True,True
3651,bob_public_input,148,2,250,5,7.965784284662087,252,1,0,1,True,True
3651,bob_shifted_input,148,2,255,0,7.994353436858858,,0,0,1,True,True
3652,alice_public_input,78,2,250,5,7.965784284662087,252,1,0,1,True,True
3652,alice_shifted_input,78,2,255,0,7.994353436858858,,0,0,1,True,True
3652,bob_public_input,193,1,250,5,7.965784284662087,252,1,0,1,True,True
3652,bob_shifted_input,193,1,255,0,7.994353436858858,,0,0,1,True,True
3653,alice_public_input,58,2,250,5,7.965784284662087,252,1,0,1,True,True
3653,alice_shifted_input,58,2,250,5,7.965784284662087,252,1,0,1,True,True
3653,bob_public_input,102,2,125,130,6.965784284662087,127,2,0,2,False,True
3653,bob_shifted_input,102,2,125,130,6.965784284662087,127,2,0,2,False,True
3654,alice_public_input,8,2,255,0,7.994353436858858,,0,0,1,True,True
3654,alice_shifted_input,8,2,250,5,7.965784284662087,252,1,0,1,True,True
3654,bob_public_input,3,1,255,0,7.994353436858858,,0,0,1,True,True
3654,bob_shifted_input,3,1,255,0,7.994353436858858,,0,0,1,True,True
3655,alice_public_input,30,10,255,0,7.994353436858858,,0,0,1,True,True
3655,alice_shifted_input,30,10,125,130,6.965784284662087,127,2,0,2,False,True
3655,bob_public_input,123,1,255,0,7.994353436858858,,0,0,1,True,True
3655,bob_shifted_input,123,1,250,5,7.965784284662087,252,1,0,1,True,True
3656,alice_public_input,256,2,250,5,7.965784284662087,252,1,0,2,False,True
3656,alice_shifted_input,256,2,250,5,7.965784284662087,252,1,0,2,False,True
3656,bob_public_input,144,2,250,5,7.965784284662087,252,1,0,1,True,True
3656,bob_shifted_input,144,2,250,5,7.965784284662087,252,1,0,1,True,True
3657,alice_public_input,68,2,125,130,6.965784284662087,127,2,0,2,False,True
3657,alice_shifted_input,68,2,255,0,7.994353436858858,,0,0,1,True,True
3657,bob_public_input,113,1,250,5,7.965784284662087,252,1,0,1,True,True
3657,bob_shifted_input,113,1,125,130,6.965784284662087,127,2,0,2,False,True
3658,alice_public_input,52,2,250,5,7.965784284662087,252,1,0,1,True,True
3658,alice_shifted_input,52,2,140,115,7.129283016944966,142,1,0,2,False,True
3658,bob_public_input,18,2,125,130,6.965784284662087,127,2,0,2,False,True
3658,bob_shifted_input,18,2,125,130,6.965784284662087,127,2,0,2,False,True
3659,alice_public_input,252,2,250,5,7.965784284662087,252,1,0,2,False,True
3659,alice_shifted_input,252,2,125,130,6.965784284662087,127,2,0,3,False,True
3659,bob_public_input,60,10,250,5,7.965784284662087,252,1,0,1,True,True
3659,bob_shifted_input,60,10,250,5,7.965784284662087,252,1,0,1,True,True
3660,alice_public_input,155,5,250,5,7.965784284662087,252,1,0,1,True,True
3660,alice_shifted_input,155,5,250,5,7.965784284662087,252,1,0,1,True,True
3660,bob_public_input,3,1,250,5,7.965784284662087,252,1,0,2,False,True
3660,bob_shifted_input,3,1,255,0,7.994353436858858,,0,0,1,True,True
3661,alice_public_input,56,2,250,5,7.965784284662087,252,1,0,1,True,True
3661,alice_shifted_input,56,2,125,130,6.965784284662087,127,2,0,2,False,True
3661,bob_public_input,82,2,125,130,6.965784284662087,127,2,0,2,False,True
3661,bob_shifted_input,82,2,250,5,7.965784284662087,252,1,0,1,True,True
3662,alice_public_input,9,1,250,5,7.965784284662087,252,1,0,1,True,True
3662,alice_shifted_input,9,1,125,130,6.965784284662087,127,2,0,2,False,True
3662,bob_public_input,239,1,250,5,7.965784284662087,252,1,0,1,True,True
3662,bob_shifted_input,239,1,250,5,7.965784284662087,252,1,0,1,True,True
3663,alice_public_input,207,1,255,0,7.994353436858858,,0,0,1,True,True
3663,alice_shifted_input,207,1,50,205,5.643856189774724,52,5,0,5,False,True
3663,bob_public_input,102,2,255,0,7.994353436858858,,0,0,1,True,True
3663,bob_shifted_input,102,2,255,0,7.994353436858858,,0,0,1,True,True
3664,alice_public_input,38,2,250,5,7.965784284662087,252,1,0,1,True,True
3664,alice_shifted_input,38,2,255,0,7.994353436858858,,0,0,1,True,True
3664,bob_public_input,159,1,125,130,6.965784284662087,127,2,0,2,False,True
3664,bob_shifted_input,159,1,250,5,7.965784284662087,252,1,0,1,True,True
3665,alice_public_input,181,1,255,0,7.994353436858858,,0,0,1,True,True
3665,alice_shifted_input,181,1,255,0,7.994353436858858,,0,0,1,True,True
3665,bob_public_input,175,25,255,0,7.994353436858858,,0,0,1,True,True
3665,bob_shifted_input,175,25,250,5,7.965784284662087,252,1,0,1,True,True
3666,alice_public_input,8,2,250,5,7.965784284662087,252,1,0,1,True,True
3666,alice_shifted_input,8,2,255,0,7.994353436858858,,0,0,1,True,True
3666,bob_public_input,3,1,125,130,6.965784284662087,127,2,0,3,False,True
3666,bob_shifted_input,3,1,255,0,7.994353436858858,,0,0,1,True,True
3667,alice_public_input,119,1,125,130,6.965784284662087,127,2,0,2,False,True
3667,alice_shifted_input,119,1,125,130,6.965784284662087,127,2,0,2,False,True
3667,bob_public_input,232,2,250,5,7.965784284662087,252,1,0,1,True,True
3667,bob_shifted_input,232,2,250,5,7.965784284662087,252,1,0,1,True,True
3668,alice_public_input,120,10,255,0,7.994353436858858,,0,0,1,True,True
3668,alice_shifted_input,120,10,255,0,7.994353436858858,,0,0,1,True,True
3668,bob_public_input,170,10,255,0,7.994353436858858,,0,0,1,True,True
3668,bob_shifted_input,170,10,255,0,7.994353436858858,,0,0,1,True,True
3669,alice_public_input,149,1,250,5,7.965784284662087,252,1,0,1,True,True
3669,alice_shifted_input,149,1,255,0,7.994353436858858,,0,0,1,True,True
3669,bob_public_input,252,2,125,130,6.965784284662087,127,2,0,3,False,True
3669,bob_shifted_input,252,2,255,0,7.994353436858858,,0,0,1,True,True
3670,alice_public_input,153,1,255,0,7.994353436858858,,0,0,1,True,True
3670,alice_shifted_input,153,1,250,5,7.965784284662087,252,1,0,1,True,True
3670,bob_public_input,178,2,255,0,7.994353436858858,,0,0,1,True,True
3670,bob_shifted_input,178,2,255,0,7.994353436858858,,0,0,1,True,True
3671,alice_public_input,100,50,250,5,7.965784284662087,252,1,0,1,True,True
3671,alice_shifted_input,100,50,250,5,7.965784284662087,252,1,0,1,True,True
3671,bob_public_input,255,5,250,5,7.965784284662087,252,1,0,2,False,True
3671,bob_shifted_input,255,5,125,130,6.965784284662087,127,2,0,3,False,True
3672,alice_public_input,128,2,255,0,7.994353436858858,,0,0,1,True,True
3672,alice_shifted_input,128,2,255,0,7.994353436858858,,0,0,1,True,True
3672,bob_public_input,113,1,255,0,7.994353436858858,,0,0,1,True,True
3672,bob_shifted_input,113,1,255,0,7.994353436858858,,0,0,1,True,True
3673,alice_public_input,179,1,255,0,7.994353436858858,,0,0,1,True,True
3673,alice_shifted_input,179,1,255,0,7.994353436858858,,0,0,1,True,True
3673,bob_public_input,95,5,255,0,7.994353436858858,,0,0,1,True,True
3673,bob_shifted_input,95,5,250,5,7.965784284662087,252,1,0,1,True,True
3674,alice_public_input,115,5,250,5,7.965784284662087,252,1,0,1,True,True
3674,alice_shifted_input,115,5,250,5,7.965784284662087,252,1,0,1,True,True
3674,bob_public_input,173,1,250,5,7.965784284662087,252,1,0,1,True,True
3674,bob_shifted_input,173,1,250,5,7.965784284662087,252,1,0,1,True,True
3675,alice_public_input,159,1,255,0,7.994353436858858,,0,0,1,True,True
3675,alice_shifted_input,159,1,255,0,7.994353436858858,,0,0,1,True,True
3675,bob_public_input,255,5,255,0,7.994353436858858,,0,0,1,True,True
3675,bob_shifted_input,255,5,255,0,7.994353436858858,,0,0,1,True,True
3676,alice_public_input,184,2,255,0,7.994353436858858,,0,0,1,True,True
3676,alice_shifted_input,184,2,250,5,7.965784284662087,252,1,0,1,True,True
3676,bob_public_input,46,2,255,0,7.994353436858858,,0,0,1,True,True
3676,bob_shifted_input,46,2,125,130,6.965784284662087,127,2,0,2,False,True
3677,alice_public_input,240,10,125,130,6.965784284662087,127,2,0,2,False,True
3677,alice_shifted_input,240,10,250,5,7.965784284662087,252,1,0,1,True,True
3677,bob_public_input,23,1,250,5,7.965784284662087,252,1,0,1,True,True
3677,bob_shifted_input,23,1,255,0,7.994353436858858,,0,0,1,True,True
3678,alice_public_input,47,1,250,5,7.965784284662087,252,1,0,1,True,True
3678,alice_shifted_input,47,1,125,130,6.965784284662087,127,2,0,2,False,True
3678,bob_public_input,98,2,250,5,7.965784284662087,252,1,0,1,True,True
3678,bob_shifted_input,98,2,255,0,7.994353436858858,,0,0,1,True,True
3679,alice_public_input,207,1,250,5,7.965784284662087,252,1,0,1,True,True
3679,alice_shifted_input,207,1,25,230,4.643856189774724,27,10,0,10,False,True
3679,bob_public_input,83,1,250,5,7.965784284662087,252,1,0,1,True,True
3679,bob_shifted_input,83,1,125,130,6.965784284662087,127,2,0,2,False,True
3680,alice_public_input,139,1,250,5,7.965784284662087,252,1,0,1,True,True
3680,alice_shifted_input,139,1,250,5,7.965784284662087,252,1,0,1,True,True
3680,bob_public_input,126,2,125,130,6.965784284662087,127,2,0,2,False,True
3680,bob_shifted_input,126,2,250,5,7.965784284662087,252,1,0,1,True,True
3681,alice_public_input,173,1,250,5,7.965784284662087,252,1,0,1,True,True
3681,alice_shifted_input,173,1,255,0,7.994353436858858,,0,0,1,True,True
3681,bob_public_input,41,1,250,5,7.965784284662087,252,1,0,1,True,True
3681,bob_shifted_input,41,1,255,0,7.994353436858858,,0,0,1,True,True
3682,alice_public_input,250,250,255,0,7.994353436858858,,0,0,1,True,True
3682,alice_shifted_input,250,250,250,5,7.965784284662087,252,1,0,1,True,True
3682,bob_public_input,59,1,255,0,7.994353436858858,,0,0,1,True,True
3682,bob_shifted_input,59,1,255,0,7.994353436858858,,0,0,1,True,True
3683,alice_public_input,144,2,250,5,7.965784284662087,252,1,0,1,True,True
3683,alice_shifted_input,144,2,255,0,7.994353436858858,,0,0,1,True,True
3683,bob_public_input,136,2,250,5,7.965784284662087,252,1,0,1,True,True
3683,bob_shifted_input,136,2,250,5,7.965784284662087,252,1,0,1,True,True
3684,alice_public_input,91,1,255,0,7.994353436858858,,0,0,1,True,True
3684,alice_shifted_input,91,1,250,5,7.965784284662087,252,1,0,1,True,True
3684,bob_public_input,207,1,255,0,7.994353436858858,,0,0,1,True,True
3684,bob_shifted_input,207,1,250,5,7.965784284662087,252,1,0,1,True,True
3685,alice_public_input,101,1,125,130,6.965784284662087,127,2,0,2,False,True
3685,alice_shifted_input,101,1,250,5,7.965784284662087,252,1,0,1,True,True
3685,bob_public_input,218,2,125,130,6.965784284662087,127,2,0,2,False,True
3685,bob_shifted_input,218,2,255,0,7.994353436858858,,0,0,1,True,True
3686,alice_public_input,159,1,255,0,7.994353436858858,,0,0,1,True,True
3686,alice_shifted_input,159,1,255,0,7.994353436858858,,0,0,1,True,True
3686,bob_public_input,234,2,255,0,7.994353436858858,,0,0,1,True,True
3686,bob_shifted_input,234,2,255,0,7.994353436858858,,0,0,1,True,True
3687,alice_public_input,211,1,255,0,7.994353436858858,,0,0,1,True,True
3687,alice_shifted_input,211,1,255,0,7.994353436858858,,0,0,1,True,True
3687,bob_public_input,57,1,255,0,7.994353436858858,,0,0,1,True,True
3687,bob_shifted_input,57,1,255,0,7.994353436858858,,0,0,1,True,True
3688,alice_public_input,72,2,255,0,7.994353436858858,,0,0,1,True,True
3688,alice_shifted_input,72,2,250,5,7.965784284662087,252,1,0,1,True,True
3688,bob_public_input,85,5,255,0,7.994353436858858,,0,0,1,True,True
3688,bob_shifted_input,85,5,250,5,7.965784284662087,252,1,0,1,True,True
3689,alice_public_input,140,10,255,0,7.994353436858858,,0,0,1,True,True
3689,alice_shifted_input,140,10,255,0,7.994353436858858,,0,0,1,True,True
3689,bob_public_input,6,2,255,0,7.994353436858858,,0,0,1,True,True
3689,bob_shifted_input,6,2,255,0,7.994353436858858,,0,0,1,True,True
3690,alice_public_input,142,2,255,0,7.994353436858858,,0,0,1,True,True
3690,alice_shifted_input,142,2,255,0,7.994353436858858,,0,0,1,True,True
3690,bob_public_input,53,1,255,0,7.994353436858858,,0,0,1,True,True
3690,bob_shifted_input,53,1,250,5,7.965784284662087,252,1,0,1,True,True
3691,alice_public_input,172,2,255,0,7.994353436858858,,0,0,1,True,True
3691,alice_shifted_input,172,2,255,0,7.994353436858858,,0,0,1,True,True
3691,bob_public_input,253,1,255,0,7.994353436858858,,0,0,1,True,True
3691,bob_shifted_input,253,1,255,0,7.994353436858858,,0,0,1,True,True
3692,alice_public_input,202,2,250,5,7.965784284662087,252,1,0,1,True,True
3692,alice_shifted_input,202,2,255,0,7.994353436858858,,0,0,1,True,True
3692,bob_public_input,131,1,125,130,6.965784284662087,127,2,0,3,False,True
3692,bob_shifted_input,131,1,250,5,7.965784284662087,252,1,0,1,True,True
3693,alice_public_input,39,1,255,0,7.994353436858858,,0,0,1,True,True
3693,alice_shifted_input,39,1,250,5,7.965784284662087,252,1,0,1,True,True
3693,bob_public_input,90,10,255,0,7.994353436858858,,0,0,1,True,True
3693,bob_shifted_input,90,10,250,5,7.965784284662087,252,1,0,1,True,True
3694,alice_public_input,66,2,25,230,4.643856189774724,27,10,0,10,False,True
3694,alice_shifted_input,66,2,255,0,7.994353436858858,,0,0,1,True,True
3694,bob_public_input,104,2,255,0,7.994353436858858,,0,0,1,True,True
3694,bob_shifted_input,104,2,255,0,7.994353436858858,,0,0,1,True,True
3695,alice_public_input,107,1,250,5,7.965784284662087,252,1,0,1,True,True
3695,alice_shifted_input,107,1,250,5,7.965784284662087,252,1,0,1,True,True
3695,bob_public_input,48,2,125,130,6.965784284662087,127,2,0,2,False,True
3695,bob_shifted_input,48,2,255,0,7.994353436858858,,0,0,1,True,True
3696,alice_public_input,10,10,250,5,7.965784284662087,252,1,0,1,True,True
3696,alice_shifted_input,10,10,255,0,7.994353436858858,,0,0,1,True,True
3696,bob_public_input,95,5,250,5,7.965784284662087,252,1,0,1,True,True
3696,bob_shifted_input,95,5,255,0,7.994353436858858,,0,0,1,True,True
3697,alice_public_input,226,2,255,0,7.994353436858858,,0,0,1,True,True
3697,alice_shifted_input,226,2,255,0,7.994353436858858,,0,0,1,True,True
3697,bob_public_input,146,2,255,0,7.994353436858858,,0,0,1,True,True
3697,bob_shifted_input,146,2,250,5,7.965784284662087,252,1,0,1,True,True
3698,alice_public_input,13,1,255,0,7.994353436858858,,0,0,1,True,True
3698,alice_shifted_input,13,1,125,130,6.965784284662087,127,2,0,2,False,True
3698,bob_public_input,163,1,255,0,7.994353436858858,,0,0,1,True,True
3698,bob_shifted_input,163,1,125,130,6.965784284662087,127,2,0,2,False,True
3699,alice_public_input,63,1,250,5,7.965784284662087,252,1,0,1,True,True
3699,alice_shifted_input,63,1,125,130,6.965784284662087,127,2,0,2,False,True
3699,bob_public_input,71,1,250,5,7.965784284662087,252,1,0,1,True,True
3699,bob_shifted_input,71,1,255,0,7.994353436858858,,0,0,1,True,True
3700,alice_public_input,40,10,125,130,6.965784284662087,127,2,0,2,False,True
3700,alice_shifted_input,40,10,255,0,7.994353436858858,,0,0,1,True,True
3700,bob_public_input,48,2,250,5,7.965784284662087,252,1,0,1,True,True
3700,bob_shifted_input,48,2,250,5,7.965784284662087,252,1,0,1,True,True
3701,alice_public_input,128,2,250,5,7.965784284662087,252,1,0,1,True,True
3701,alice_shifted_input,128,2,255,0,7.994353436858858,,0,0,1,True,True
3701,bob_public_input,172,2,250,5,7.965784284662087,252,1,0,1,True,True
3701,bob_shifted_input,172,2,255,0,7.994353436858858,,0,0,1,True,True
3702,alice_public_input,234,2,255,0,7.994353436858858,,0,0,1,True,True
3702,alice_shifted_input,234,2,25,230,4.643856189774724,27,10,0,10,False,True
3702,bob_public_input,165,5,255,0,7.994353436858858,,0,0,1,True,True
3702,bob_shifted_input,165,5,250,5,7.965784284662087,252,1,0,1,True,True
3703,alice_public_input,241,1,255,0,7.994353436858858,,0,0,1,True,True
3703,alice_shifted_input,241,1,125,130,6.965784284662087,127,2,0,2,False,True
3703,bob_public_input,2,2,255,0,7.994353436858858,,0,0,1,True,True
3703,bob_shifted_input,2,2,200,55,7.643856189774724,202,1,0,2,False,True
3704,alice_public_input,174,2,250,5,7.965784284662087,252,1,0,1,True,True
3704,alice_shifted_input,174,2,255,0,7.994353436858858,,0,0,1,True,True
3704,bob_public_input,166,2,250,5,7.965784284662087,252,1,0,1,True,True
3704,bob_shifted_input,166,2,255,0,7.994353436858858,,0,0,1,True,True
3705,alice_public_input,65,5,250,5,7.965784284662087,252,1,0,1,True,True
3705,alice_shifted_input,65,5,255,0,7.994353436858858,,0,0,1,True,True
3705,bob_public_input,142,2,250,5,7.965784284662087,252,1,0,1,True,True
3705,bob_shifted_input,142,2,250,5,7.965784284662087,252,1,0,1,True,True
3706,alice_public_input,93,1,250,5,7.965784284662087,252,1,0,1,True,True
3706,alice_shifted_input,93,1,250,5,7.965784284662087,252,1,0,1,True,True
3706,bob_public_input,204,2,250,5,7.965784284662087,252,1,0,1,True,True
3706,bob_shifted_input,204,2,255,0,7.994353436858858,,0,0,1,True,True
3707,alice_public_input,51,1,250,5,7.965784284662087,252,1,0,1,True,True
3707,alice_shifted_input,51,1,255,0,7.994353436858858,,0,0,1,True,True
3707,bob_public_input,32,2,250,5,7.965784284662087,252,1,0,1,True,True
3707,bob_shifted_input,32,2,255,0,7.994353436858858,,0,0,1,True,True
3708,alice_public_input,66,2,250,5,7.965784284662087,252,1,0,1,True,True
3708,alice_shifted_input,66,2,255,0,7.994353436858858,,0,0,1,True,True
3708,bob_public_input,217,1,250,5,7.965784284662087,252,1,0,1,True,True
3708,bob_shifted_input,217,1,255,0,7.994353436858858,,0,0,1,True,True
3709,alice_public_input,65,5,250,5,7.965784284662087,252,1,0,1,True,True
3709,alice_shifted_input,65,5,255,0,7.994353436858858,,0,0,1,True,True
3709,bob_public_input,224,2,125,130,6.965784284662087,127,2,0,2,False,True
3709,bob_shifted_input,224,2,255,0,7.994353436858858,,0,0,1,True,True
3710,alice_public_input,160,10,125,130,6.965784284662087,127,2,0,2,False,True
3710,alice_shifted_input,160,10,250,5,7.965784284662087,252,1,0,1,True,True
3710,bob_public_input,158,2,125,130,6.965784284662087,127,2,0,2,False,True
3710,bob_shifted_input,158,2,255,0,7.994353436858858,,0,0,1,True,True
3711,alice_public_input,114,2,250,5,7.965784284662087,252,1,0,1,True,True
3711,alice_shifted_input,114,2,255,0,7.994353436858858,,0,0,1,True,True
3711,bob_public_input,96,2,125,130,6.965784284662087,127,2,0,2,False,True
3711,bob_shifted_input,96,2,255,0,7.994353436858858,,0,0,1,True,True
3712,alice_public_input,254,2,250,5,7.965784284662087,252,1,0,2,False,True
3712,alice_shifted_input,254,2,250,5,7.965784284662087,252,1,0,2,False,True
